Date,Open,High,Low,Close,Volume,MarketCap
02-Dec-14,379.25,384.04,377.86,381.32,12364100,5172928823
03-Dec-14,381.72,383.03,374.35,375.01,13340100,5088491940
04-Dec-14,375.72,378.65,367.76,369.6,14529600,5016487250
05-Dec-14,369.44,379.19,365.76,376.85,15181800,5116358331
06-Dec-14,376.76,378.45,370.95,374.79,7009320,5089542822
07-Dec-14,374.84,376.29,373.27,375.1,6491650,5094943517
08-Dec-14,374.96,376.03,361.89,361.91,18898700,4917302822
09-Dec-14,361.89,363.07,344.95,352.22,32915500,4786893958
10-Dec-14,352.2,352.38,346.36,346.36,16427700,4708572401
11-Dec-14,344.34,361.36,338.76,350.51,32431300,4766084199
12-Dec-14,350.83,352.98,349.29,352.54,16989800,4795055945
13-Dec-14,352.38,352.38,346.59,347.38,11675900,4726102586
14-Dec-14,346.73,353.32,345.42,351.63,12415200,4785245608
15-Dec-14,351.36,351.82,344.93,345.35,17264200,4700905209
16-Dec-14,345.67,345.86,327.06,327.06,30864900,4453202603
17-Dec-14,326.86,333.95,315.15,319.78,37567900,4355021350
18-Dec-14,319.79,323.71,304.23,311.4,39173000,4241890806
19-Dec-14,311.18,318.53,306.77,317.84,23823100,4330801581
20-Dec-14,317.62,330.33,316.04,329.96,20856700,4496945577
21-Dec-14,329.54,329.63,318.9,320.84,15207600,4373820008
22-Dec-14,321.07,334.12,320.42,331.89,22315100,4525705359
23-Dec-14,332.02,336.29,329.6,334.57,16574200,4563595537
24-Dec-14,334.39,334.74,321.36,322.53,15092300,4400637769
25-Dec-14,322.29,322.67,316.96,319.01,9883640,4353789283
26-Dec-14,319.15,331.42,316.63,327.92,16410500,4476703675
27-Dec-14,327.58,328.91,312.63,315.86,15185200,4313267197
28-Dec-14,316.16,320.03,311.08,317.24,11676600,4333389568
29-Dec-14,317.7,320.27,312.31,312.67,12302500,4272268163
30-Dec-14,312.72,314.81,309.37,310.74,12528300,4247060095
31-Dec-14,310.91,320.19,310.21,320.19,13942900,4377510595
01-Jan-15,320.43,320.43,314,314.25,8036550,4297535768
02-Jan-15,314.08,315.84,313.57,315.03,7860650,4309551126
03-Jan-15,314.85,315.15,281.08,281.08,33054400,3846269872
04-Jan-15,281.15,287.23,257.61,264.2,55629100,3616320975
05-Jan-15,265.08,278.34,265.08,274.47,43962800,3758098008
06-Jan-15,274.61,287.55,272.7,286.19,23245700,3919623080
07-Jan-15,286.08,298.75,283.08,294.34,24866800,4032255015
08-Jan-15,294.14,294.14,282.17,283.35,19982500,3882766766
09-Jan-15,282.38,291.11,280.53,290.41,18718600,3980426431
10-Jan-15,287.3,288.13,273.97,274.8,15264300,3767535599
11-Jan-15,274.61,279.64,265.04,265.66,18200800,3643307731
12-Jan-15,266.15,272.2,265.2,267.8,18880300,3673551884
13-Jan-15,267.39,268.28,219.91,225.86,72843904,3099004902
14-Jan-15,223.89,223.89,171.51,178.1,97638704,2444379076
15-Jan-15,176.9,229.07,176.9,209.84,81773504,2880801385
16-Jan-15,209.07,221.59,199.77,208.1,38421000,2857541182
17-Jan-15,207.83,211.73,194.88,199.26,23469700,2736875952
18-Jan-15,200.05,218.7,194.51,210.34,30085100,2889858038
19-Jan-15,211.47,216.73,207.32,214.86,18658300,2952759522
20-Jan-15,212.91,215.24,205.15,211.32,24051100,2904651464
21-Jan-15,211.38,227.79,211.21,226.9,29924600,3119680595
22-Jan-15,227.32,237.02,226.43,233.41,33544600,3209962696
23-Jan-15,233.52,234.85,225.2,232.88,24621700,3203436948
24-Jan-15,232.7,248.21,230.02,247.85,24782500,3410114481
25-Jan-15,247.35,255.07,243.89,253.72,33582700,3491686145
26-Jan-15,254.08,309.38,254.08,273.47,106794000,3764417376
27-Jan-15,273.17,275.48,250.65,263.48,44399000,3627760928
28-Jan-15,263.35,266.54,227.05,233.91,44352200,3221728839
29-Jan-15,233.35,238.71,220.71,233.51,32213400,3217149466
30-Jan-15,232.77,242.85,225.84,226.43,26605200,3120272355
31-Jan-15,226.44,233.5,216.31,217.46,23348200,2997692311
01-Feb-15,216.87,231.57,212.01,226.97,29128500,3129637468
02-Feb-15,226.49,242.18,222.66,238.23,30612100,3285797305
03-Feb-15,237.45,245.96,224.48,227.27,40783700,3135343874
04-Feb-15,227.51,230.06,221.11,226.85,26594300,3130520358
05-Feb-15,227.66,239.4,214.73,217.11,22516400,2996945966
06-Feb-15,216.92,230.51,216.23,222.27,24435300,3069076711
07-Feb-15,222.63,230.3,222.61,227.75,21604200,3145761023
08-Feb-15,227.69,229.44,221.08,223.41,17145200,3086537315
09-Feb-15,223.39,223.98,217.02,220.11,27791300,3041799140
10-Feb-15,220.28,221.81,215.33,219.84,21115100,3038850985
11-Feb-15,219.73,223.41,218.07,219.18,17201900,3030676475
12-Feb-15,219.21,222.2,217.61,221.76,15206200,3066996120
13-Feb-15,221.97,240.26,221.26,235.43,42744400,3256814719
14-Feb-15,235.53,259.81,235.53,257.32,49732500,3560717936
15-Feb-15,257.51,265.61,227.68,234.82,56552400,3250242178
16-Feb-15,234.82,239.52,229.02,233.84,28153700,3237573873
17-Feb-15,233.42,245.77,232.31,243.61,27363100,3373706168
18-Feb-15,243.78,244.25,232.34,236.33,25200800,3273812262
19-Feb-15,236.41,242.67,235.59,240.28,18270500,3329631566
20-Feb-15,240.25,247.1,239.3,243.78,23876700,3379032908
21-Feb-15,243.75,255.32,243.18,244.53,12284200,3390372210
22-Feb-15,244.54,246.39,233.85,235.98,19527000,3272629326
23-Feb-15,235.99,240.11,232.42,238.89,16400000,3313897879
24-Feb-15,239,239.9,236.4,238.74,14200400,3312489904
25-Feb-15,238.89,239.34,235.53,237.47,11496200,3295875814
26-Feb-15,237.34,237.71,234.26,236.43,13619400,3282272605
27-Feb-15,236.44,256.65,236.44,253.83,44013900,3524820596
28-Feb-15,253.52,254.69,249.48,254.26,13949300,3531776636
01-Mar-15,254.28,261.66,245.93,260.2,25213700,3615181538
02-Mar-15,260.36,276.3,258.31,275.67,40465700,3831178959
03-Mar-15,275.05,285.8,268.16,281.7,50461300,3916108523
04-Mar-15,281.99,284.23,268.13,273.09,41383000,3797385224
05-Mar-15,272.74,281.67,264.77,276.18,41302400,3841201000
06-Mar-15,275.6,277.61,270.02,272.72,28918900,3794156466
07-Mar-15,272.29,277.85,270.13,276.26,17825900,3844351385
08-Mar-15,276.43,277.86,272.57,274.35,22067900,3818877362
09-Mar-15,274.81,292.7,273.89,289.61,59178200,4032241702
10-Mar-15,289.86,300.04,289.74,291.76,67770800,4063305050
11-Mar-15,291.52,297.39,290.51,296.38,33963900,4128796573
12-Mar-15,296.13,297.09,292.41,294.35,32585200,4101535995
13-Mar-15,294.12,294.5,285.34,285.34,31421500,3976948638
14-Mar-15,284.44,286.34,280.98,281.89,22612300,3929758785
15-Mar-15,281.42,286.53,281,286.39,11970100,3993628668
16-Mar-15,285.68,294.11,285.68,290.59,21516100,4053198429
17-Mar-15,290.6,292.36,284.37,285.51,21497200,3983144494
18-Mar-15,285.07,285.34,249.87,256.3,57008000,3576671767
19-Mar-15,255.88,264.24,248.64,260.93,52732000,3642156965
20-Mar-15,260.96,264.85,259.16,261.75,18456700,3654506819
21-Mar-15,261.64,262.2,255.65,260.02,17130100,3631424642
22-Mar-15,259.92,269.75,259.59,267.96,18438100,3743193531
23-Mar-15,267.89,277.3,261.74,266.74,22811900,3727111341
24-Mar-15,266.58,267,244.15,245.6,40073700,3432718154
25-Mar-15,247.47,249.19,236.51,246.2,35866900,3442129496
26-Mar-15,246.28,254.35,244.9,248.53,25730000,3475701380
27-Mar-15,248.57,256.81,245.21,247.03,17274900,3455731911
28-Mar-15,246.98,254.21,246.98,252.8,16040900,3537377134
29-Mar-15,252.74,253.14,240.85,242.71,21699400,3397187115
30-Mar-15,242.88,249.24,239.21,247.53,23009600,3465419693
31-Mar-15,247.45,248.73,242.74,244.22,22672000,3420112896
01-Apr-15,244.22,247.54,241.16,247.27,22877200,3463619267
02-Apr-15,247.09,254.46,245.42,253.01,26272600,3544973232
03-Apr-15,253.07,256.04,251.88,254.32,23146600,3564354620
04-Apr-15,254.29,255.26,251.1,253.7,12493500,3556559216
05-Apr-15,253.76,260.67,251.94,260.6,19649200,3654268030
06-Apr-15,260.72,261.8,254.57,255.49,20034200,3583466919
07-Apr-15,255.27,255.8,252.21,253.18,18467400,3552014128
08-Apr-15,253.06,253.85,244.21,245.02,30086400,3438326345
09-Apr-15,244.75,246.12,239.4,243.68,21643500,3420248520
10-Apr-15,243.69,243.69,232.77,236.07,28882000,3314409567
11-Apr-15,236.02,239.54,234.18,236.55,16365200,3321976615
12-Apr-15,236.54,237.73,233.49,236.15,12387900,3317129018
13-Apr-15,235.95,236.93,222,224.59,31181800,3155548414
14-Apr-15,224.76,224.98,216.32,219.16,31719000,3080098939
15-Apr-15,219.07,223.83,218.65,223.83,22562000,3146465248
16-Apr-15,223.92,229.67,223.92,228.57,24805400,3213884952
17-Apr-15,228.57,228.91,221.94,222.88,20429800,3134573444
18-Apr-15,222.85,224.32,220.88,223.36,12939000,3142049362
19-Apr-15,223.46,226.35,222.37,222.6,15021500,3132226860
20-Apr-15,222.61,226.35,221.98,224.63,18364700,3161599719
21-Apr-15,224.62,235.27,224.3,235.27,24978000,3312299315
22-Apr-15,235.6,237.91,233.48,234.18,23847900,3297795229
23-Apr-15,234.05,236.48,233.2,236.46,17036000,3330762351
24-Apr-15,235.97,236.3,229.93,231.27,21448700,3258311725
25-Apr-15,231.24,232.56,226.34,226.39,13957200,3190508610
26-Apr-15,226.41,226.94,214.87,219.43,28943700,3093216938
27-Apr-15,219.43,233.3,218.02,229.29,38574000,3232938332
28-Apr-15,228.97,229.49,223.07,225.85,21469200,3185425042
29-Apr-15,225.59,227.04,223.43,225.81,18936500,3185479101
30-Apr-15,225.69,239.56,224.99,236.15,33818600,3332094504
01-May-15,235.94,238.97,232.08,232.08,18815300,3275574610
02-May-15,232.34,235.73,232.34,234.93,12535500,3316683008
03-May-15,234.88,243.24,234.08,240.36,18494100,3394161416
04-May-15,240.36,242.64,237.81,239.02,21223400,3375997790
05-May-15,238.85,239.2,232.05,236.12,23929100,3335976518
06-May-15,236.25,236.45,229.23,229.78,29587200,3247353903
07-May-15,229.66,239.1,228.57,237.33,29064400,3354923757
08-May-15,237.2,246.27,236.27,243.86,27445500,3448119178
09-May-15,243.77,247.8,239.64,241.83,19790500,3420193701
10-May-15,241.73,244.07,238.85,240.3,15019100,3399245238
11-May-15,240.3,244.27,239.38,242.16,20892300,3426529646
12-May-15,242.15,242.88,240.1,241.11,19282600,3412644998
13-May-15,241.4,243.7,235.04,236.38,27180100,3346584200
14-May-15,236.21,237.8,234.06,236.93,24413700,3355311496
15-May-15,236.96,238.75,236.79,237.6,16329400,3365752047
16-May-15,237.64,237.7,235.29,236.15,11089700,3345969203
17-May-15,236.01,238.02,236.01,236.8,11134300,3356176986
18-May-15,236.89,237.21,232.46,233.13,16780300,3304944920
19-May-15,233.04,234.15,231.82,231.95,14241900,3288950473
20-May-15,231.89,234.68,231.84,234.02,15499400,3319170901
21-May-15,234.02,236.24,233.84,235.34,15108900,3338890048
22-May-15,235.32,240.97,235.06,240.35,27003000,3410712372
23-May-15,240.29,241.02,238.69,238.87,14605000,3390435704
24-May-15,238.98,241.98,238.81,240.95,11508000,3420845884
25-May-15,240.93,241.02,236.64,237.11,14423900,3367127977
26-May-15,237.1,238.24,235.69,237.12,16425000,3368066799
27-May-15,237.07,238.64,236.7,237.28,18837000,3371257543
28-May-15,237.26,237.82,236.65,237.41,13829600,3373816958
29-May-15,237.38,237.52,235.73,237.1,14805000,3370295930
30-May-15,237.09,237.09,232.05,233.35,14098600,3317769214
31-May-15,233.13,233.25,229.54,230.19,14730800,3273756425
01-Jun-15,230.23,231.71,221.3,222.93,26090500,3171172508
02-Jun-15,222.89,226.42,222.42,225.8,20459000,3212962177
03-Jun-15,225.74,227.4,223.93,225.87,17752400,3214774292
04-Jun-15,225.77,226.58,224.05,224.32,14728100,3193504505
05-Jun-15,224.15,225.97,223.18,224.95,18056500,3203220875
06-Jun-15,225.01,225.72,224.38,225.62,11131500,3213722676
07-Jun-15,225.6,226.19,222.65,222.88,13318400,3175547196
08-Jun-15,222.88,229.46,222.84,228.49,23378400,3256350969
09-Jun-15,228.54,230.95,227.93,229.05,28353100,3265176585
10-Jun-15,228.99,229.78,228.01,228.8,15904800,3262644979
11-Jun-15,228.85,230.29,228.77,229.71,14416000,3276293900
12-Jun-15,229.71,231.06,229.31,229.98,14017700,3281061201
13-Jun-15,229.92,232.65,229.21,232.4,13305300,3316504361
14-Jun-15,232.44,234.86,232,233.54,12165900,3333657006
15-Jun-15,233.42,237.84,233.42,236.82,19912100,3381329191
16-Jun-15,236.76,251.74,236.12,250.9,41612000,3582987588
17-Jun-15,250.82,256.85,246.48,249.28,43858400,3560953387
18-Jun-15,249.43,252.11,244.13,249.01,30980200,3557986321
19-Jun-15,249.04,250.98,243.79,244.61,23965300,3495994564
20-Jun-15,244.53,245.83,240.63,245.21,20608100,3505477188
21-Jun-15,245.1,245.22,241.88,243.94,10600900,3488106467
22-Jun-15,243.97,247.92,243.78,246.99,17692500,3532599174
23-Jun-15,246.93,247.3,243.13,244.3,15108700,3494929113
24-Jun-15,244.28,244.34,240.51,240.51,17344900,3441763637
25-Jun-15,240.37,243.33,240.37,242.8,16133100,3475370256
26-Jun-15,242.6,243.75,241.55,243.59,13983500,3487699724
27-Jun-15,243.55,251.34,243.12,250.99,20488600,3594402691
28-Jun-15,250.96,251.17,247.43,249.01,15137600,3566939394
29-Jun-15,248.72,257.17,248.58,257.06,34742900,3683193712
30-Jun-15,257.04,267.87,255.95,263.07,44533800,3770229522
01-Jul-15,263.35,265.17,255.77,258.62,27029800,3707306173
02-Jul-15,258.55,261.63,254.12,255.41,21551900,3662295200
03-Jul-15,255.46,257.08,253.51,256.34,19033800,3676575981
04-Jul-15,256.49,261.46,254.2,260.89,15620400,3742827088
05-Jul-15,260.8,274.51,258.7,271.91,44156100,3901985539
06-Jul-15,271.11,277.42,267.6,269.03,49154800,3861831490
07-Jul-15,269.96,271.34,264.83,266.21,28857600,3822200106
08-Jul-15,265.98,272.97,264.39,270.79,36980200,3889020940
09-Jul-15,270.83,272.33,267.09,269.23,40301200,3867547719
10-Jul-15,269.16,294.59,268.8,284.89,100390000,4093705987
11-Jul-15,284.88,298.51,283.53,293.11,41109900,4212919911
12-Jul-15,293.14,314.39,292.51,310.87,56405000,4469117252
13-Jul-15,310.83,310.95,281.01,292.05,62053900,4199736520
14-Jul-15,292.03,296.15,286.64,287.46,28727200,4134767190
15-Jul-15,288.05,293.25,285.37,285.83,27486600,4112343300
16-Jul-15,286.04,291.18,275.24,278.09,49482600,4001916229
17-Jul-15,278.09,280.28,272.04,279.47,27591400,4022845730
18-Jul-15,279.33,282.53,274.08,274.9,25187100,3958065833
19-Jul-15,274.77,275.67,272.51,273.61,15332500,3940581988
20-Jul-15,273.5,278.98,272.96,278.98,22711400,4018965413
21-Jul-15,278.88,280.55,275.42,275.83,22930700,3974491489
22-Jul-15,275.66,277.67,274.38,277.22,19389800,3995572964
23-Jul-15,277.34,278.11,275.72,276.05,18531300,3979625902
24-Jul-15,276.01,289.25,275.25,288.28,37199400,4157148934
25-Jul-15,288.16,290.73,286,288.7,20662200,4164295442
26-Jul-15,288.64,293.05,287.71,292.69,16032300,4222888242
27-Jul-15,292.64,297.77,287.45,293.62,30592000,4237522843
28-Jul-15,293.63,296.65,293.42,294.43,25453600,4250112630
29-Jul-15,294.48,294.54,288.78,289.59,24672600,4181390010
30-Jul-15,289.1,290.13,286.57,287.72,21635800,4155381827
31-Jul-15,287.7,288.96,282.34,284.65,23629100,4112089481
01-Aug-15,284.69,284.93,278.11,281.6,18995000,4069120370
02-Aug-15,280.45,283.03,277.53,282.61,17722200,4084832103
03-Aug-15,282.81,285.47,280.23,281.23,21474100,4065895598
04-Aug-15,281.23,285.71,281.23,285.22,21908700,4124558889
05-Aug-15,284.85,285.5,281.49,281.88,20128000,4077254001
06-Aug-15,281.91,281.91,278.4,278.58,18792100,4030445072
07-Aug-15,278.74,280.39,276.37,279.58,42484800,4045993359
08-Aug-15,279.74,279.93,260.71,261,58533000,3778049024
09-Aug-15,261.12,267,260.47,265.08,23789600,3838130130
10-Aug-15,265.48,267.03,262.6,264.47,20979400,3830352069
11-Aug-15,264.34,270.39,264.09,270.39,25433900,3917142819
12-Aug-15,270.6,270.67,265.47,266.38,26815400,3859888131
13-Aug-15,266.18,266.23,262.84,264.08,27685500,3827588724
14-Aug-15,264.13,267.47,261.48,265.68,27091200,3851715726
15-Aug-15,265.53,266.67,261.3,261.55,19321100,3792757590
16-Aug-15,261.87,262.44,257.04,258.51,29717000,3749501856
17-Aug-15,258.49,260.51,257.12,257.98,21617900,3742748055
18-Aug-15,257.93,257.99,211.08,211.08,42147200,3063104570
19-Aug-15,225.67,237.41,222.77,226.68,60869200,3290448603
20-Aug-15,226.9,237.37,226.9,235.35,32275000,3417123139
21-Aug-15,235.35,236.43,231.72,232.57,23173800,3377704243
22-Aug-15,232.66,234.96,222.7,230.39,23205900,3346961926
23-Aug-15,230.38,232.71,225.58,228.17,18406600,3315466697
24-Aug-15,228.11,228.14,210.44,210.49,59220700,3059460627
25-Aug-15,210.07,226.32,199.57,221.61,61089200,3221751642
26-Aug-15,222.08,231.18,220.2,225.83,31808000,3284040048
27-Aug-15,226.05,228.64,223.68,224.77,21905400,3269360632
28-Aug-15,224.7,235.22,220.93,231.4,31336600,3366649823
29-Aug-15,231.55,233.22,227.33,229.78,17142500,3344063019
30-Aug-15,229.9,232.07,226.25,228.76,19412600,3330085315
31-Aug-15,229.11,231.96,225.91,230.06,20710700,3349845416
01-Sep-15,230.26,231.22,226.86,228.12,20575200,3322548147
02-Sep-15,228.03,230.58,226.48,229.28,18760400,3340404203
03-Sep-15,229.32,229.6,226.67,227.18,17482000,3310618588
04-Sep-15,227.21,230.9,227.05,230.3,20962400,3356910010
05-Sep-15,230.2,236.14,229.44,235.02,20671400,3426594646
06-Sep-15,234.87,242.91,234.68,239.84,25473700,3497748612
07-Sep-15,239.93,242.11,238.72,239.85,21192200,3498762116
08-Sep-15,239.85,245.78,239.68,243.61,26879200,3554439286
09-Sep-15,243.41,244.42,237.82,238.17,23635700,3475960739
10-Sep-15,238.34,241.29,235.79,238.48,21215500,3481466104
11-Sep-15,238.33,241.17,238.33,240.11,19224700,3506204486
12-Sep-15,239.85,240.12,234.75,235.23,17962600,3435801820
13-Sep-15,235.24,235.93,229.33,230.51,18478800,3367774557
14-Sep-15,230.61,232.44,227.96,230.64,20997800,3370579521
15-Sep-15,230.49,259.18,229.82,230.3,19177800,3366532054
16-Sep-15,230.25,231.21,227.4,229.09,20144200,3349613966
17-Sep-15,229.08,230.29,228.93,229.81,18935400,3360247349
18-Sep-15,233.52,234.35,232.18,232.98,20242200,3408098085
19-Sep-15,232.86,233.21,231.09,231.49,12712600,3387141915
20-Sep-15,231.4,232.37,230.91,231.21,14444700,3383764499
21-Sep-15,231.22,231.22,226.52,227.09,19678800,3324121324
22-Sep-15,226.97,232.39,225.12,230.62,25009300,3376737583
23-Sep-15,230.94,231.84,229.59,230.28,17254100,3372747846
24-Sep-15,230.36,235.65,230.29,234.53,25097800,3435744312
25-Sep-15,234.36,237.43,233.68,235.14,22363600,3445723754
26-Sep-15,235.08,235.4,233.36,234.34,13724100,3434809258
27-Sep-15,234.14,234.53,232.48,232.76,14179900,3412467834
28-Sep-15,232.84,239.34,232.47,239.14,24713000,3506933730
29-Sep-15,239.02,239.8,235.93,236.69,22691300,3471967520
30-Sep-15,236.64,237.73,235.63,236.06,19743500,3463625759
01-Oct-15,236,238.45,235.62,237.55,20488800,3486370082
02-Oct-15,237.26,238.54,236.6,237.29,19677900,3483431578
03-Oct-15,237.2,239.32,236.94,238.73,16482700,3505385987
04-Oct-15,238.53,238.97,237.94,238.26,12999000,3499387367
05-Oct-15,238.15,240.38,237.04,240.38,23335900,3531508720
06-Oct-15,240.36,246.93,240.14,246.06,27535100,3615828118
07-Oct-15,246.17,246.68,242.59,242.97,22999200,3571170510
08-Oct-15,243.07,244.25,242.18,242.3,18515300,3562238314
09-Oct-15,242.5,244.23,242.12,243.93,17353100,3586932176
10-Oct-15,243.74,245.32,243.07,244.94,15912700,3602763687
11-Oct-15,244.74,247.24,244.15,247.05,16827300,3634686068
12-Oct-15,246.88,247.45,245.18,245.31,17388300,3609927997
13-Oct-15,245.2,250.24,243.76,249.51,28198500,3672589342
14-Oct-15,249.49,254.27,248.9,251.99,27462600,3710065546
15-Oct-15,252.11,255.96,252.05,254.32,25223500,3745440578
16-Oct-15,254.3,266.14,253.93,262.87,35901500,3872283809
17-Oct-15,262.75,273.58,262.37,270.64,43199600,3987684186
18-Oct-15,270.91,271.67,260.78,261.64,22434300,3856061829
19-Oct-15,261.86,264.82,260.95,263.44,25258800,3883581668
20-Oct-15,263.57,270.83,263.23,269.46,30889800,3973292564
21-Oct-15,269.31,270.77,263.84,266.27,25637300,3927192474
22-Oct-15,266.5,276.51,266.14,274.02,37808600,4042524308
23-Oct-15,273.65,278.68,273.54,276.5,29442500,4080023363
24-Oct-15,276.5,281.71,276.5,281.65,25942400,4157184875
25-Oct-15,281.45,294.06,281.45,283.68,45717100,4188180600
26-Oct-15,283.63,285.3,280.51,285.3,32108800,4213260473
27-Oct-15,285.18,296.21,285.01,293.79,46331800,4339689442
28-Oct-15,293.7,306.33,293.7,304.62,50808100,4500730950
29-Oct-15,304.32,318.17,301.82,313.86,64495900,4638392428
30-Oct-15,313.94,334.17,313.94,328.02,78305000,4849062146
31-Oct-15,328.51,332.78,309.25,314.17,48598100,4645486246
01-Nov-15,315.01,327.47,311.88,325.43,37001100,4813287206
02-Nov-15,325.94,365.36,323.21,361.19,101918000,5343556482
03-Nov-15,361.87,417.9,357.65,403.42,206162000,5969855535
04-Nov-15,403.66,495.56,380.55,411.56,263900000,6092006971
05-Nov-15,408.08,447.56,374.58,386.35,151824992,5720251077
06-Nov-15,388.05,395.84,354.02,374.47,122687000,5545657295
07-Nov-15,374.27,390.59,372.43,386.48,56625100,5725035162
08-Nov-15,384.28,389.89,368.7,373.37,51817600,5532072311
09-Nov-15,374.32,385.28,362.89,380.26,68224400,5635560843
10-Nov-15,379.98,381.39,329.11,336.82,95797904,4993021697
11-Nov-15,339.82,340.58,301,311.08,107070000,4612831323
12-Nov-15,314.08,345.08,313.36,338.15,78477800,5015563456
13-Nov-15,338.5,340.91,326.08,336.75,52003000,4996160115
14-Nov-15,336.62,338.18,329.97,332.91,38612000,4940266781
15-Nov-15,333.05,334.66,317.49,320.17,44213100,4752464063
16-Nov-15,319.73,331.63,315.9,330.75,47980100,4911040461
17-Nov-15,330.36,338.35,329.61,335.09,51001600,4976765824
18-Nov-15,334.59,336.53,330.64,334.59,43783800,4970560298
19-Nov-15,334.68,335.33,325.27,326.15,45011100,4846272452
20-Nov-15,326.41,326.47,312.22,322.02,53152900,4786301542
21-Nov-15,322.09,328.16,319.6,326.93,28200500,4860628038
22-Nov-15,326.98,327.01,321.26,324.54,23439400,4826466938
23-Nov-15,324.35,325.12,321.29,323.05,27478900,4805632296
24-Nov-15,323.01,323.06,318.12,320.05,29362600,4762244474
25-Nov-15,320.05,329.13,316.77,328.21,41666900,4884886822
26-Nov-15,328.3,366.76,328.23,352.68,106105000,5250750575
27-Nov-15,351.86,363.59,347.87,358.04,55179100,5331719786
28-Nov-15,357.14,359.54,352.17,357.38,36816600,5323252537
29-Nov-15,357.47,371.94,355.67,371.29,40409300,5531872177
30-Nov-15,371.44,382.36,370.38,377.32,71701600,5623195997
01-Dec-15,377.41,378.93,356.56,362.49,60452200,5403653927
02-Dec-15,361.85,362.23,349.46,359.19,54160500,5355891235
03-Dec-15,359.33,370.27,357.41,361.05,50714900,5384892776
04-Dec-15,361.26,363.52,355.76,363.18,35784100,5418154665
05-Dec-15,363.72,389.79,363.23,388.95,66282200,5804247032
06-Dec-15,389.55,402.81,387.09,388.78,77762000,5803305524
07-Dec-15,389.98,399.97,385.41,395.54,63455800,5905560136
08-Dec-15,395.75,415.56,389.95,415.56,57801400,6206381460
09-Dec-15,414.44,423.12,406.29,417.56,90917200,6238015413
10-Dec-15,417.99,419.51,411.55,415.48,52138900,6209105142
11-Dec-15,415.28,451.94,415.28,451.94,110944000,6755795193
12-Dec-15,452.33,469.1,410.74,435,131969000,6504325267
13-Dec-15,431.66,441.68,426.27,433.76,55050600,6487293999
14-Dec-15,433.27,447.14,430.46,444.18,130496000,6645395797
15-Dec-15,443.88,465.32,443.88,465.32,83121104,6963784692
16-Dec-15,465.21,465.21,443.85,454.93,107944000,6810202753
17-Dec-15,454.78,457.86,448.86,456.08,47978400,6829095335
18-Dec-15,455.85,465.18,454.94,463.62,60220100,6943912954
19-Dec-15,463.55,465.58,456.77,462.32,47892700,6926346391
20-Dec-15,462.23,462.64,434.34,442.68,75409400,6633988873
21-Dec-15,442.84,444.73,427.31,438.64,77639696,6574990256
22-Dec-15,437.44,443.69,435.52,436.57,50840400,6545633139
23-Dec-15,436.72,444.53,436.62,442.4,47161400,6634776277
24-Dec-15,443.09,458.46,443.08,454.98,57157200,6825070740
25-Dec-15,454.86,458.3,452.08,455.65,39078500,6836936569
26-Dec-15,455.76,457.49,405.76,417.27,116166000,6262844602
27-Dec-15,416.51,424.01,408.88,422.82,53591200,6348296234
28-Dec-15,423.34,429.77,418.48,422.28,49638600,6341733237
29-Dec-15,422.1,432.98,420.63,432.98,51596500,6504194854
30-Dec-15,433.3,434.39,422.08,426.62,46889400,6410381455
31-Dec-15,425.88,432.92,418.73,430.57,45996600,6471217491
01-Jan-16,430.72,436.25,427.52,434.33,36278900,6529299589
02-Jan-16,434.62,436.06,431.87,433.44,30096600,6517390487
03-Jan-16,433.58,433.74,424.71,430.01,39633800,6467429942
04-Jan-16,430.06,434.52,429.08,433.09,38477500,6515713340
05-Jan-16,433.07,434.18,429.68,431.96,34522600,6500393256
06-Jan-16,431.86,431.86,426.34,429.11,34042500,6458942098
07-Jan-16,430.01,458.77,429.08,458.05,87562200,6896279078
08-Jan-16,457.54,462.93,447.94,453.23,56993000,6825700454
09-Jan-16,453.38,454.64,446.89,447.61,32278000,6742767343
10-Jan-16,448.24,448.31,440.35,447.99,35995900,6750440386
11-Jan-16,448.7,450.66,443.86,448.43,40450000,6758931030
12-Jan-16,448.18,448.18,435.69,435.69,115607000,6568800100
13-Jan-16,434.67,435.19,424.44,432.37,173888000,6520360056
14-Jan-16,432.29,433.32,427.85,430.31,43945500,6490638885
15-Jan-16,430.26,430.26,364.33,364.33,153351008,5496598039
16-Jan-16,365.07,390.56,354.91,387.54,120352000,5848063566
17-Jan-16,387.15,390.96,380.09,382.3,45319600,5770478451
18-Jan-16,381.73,388.1,376.67,387.17,54403900,5845656048
19-Jan-16,387.03,387.73,378.97,380.15,46819800,5740934168
20-Jan-16,379.74,425.27,376.6,420.23,121720000,6347836794
21-Jan-16,419.63,422.88,406.3,410.26,68338000,6198658815
22-Jan-16,409.75,410.41,375.28,382.49,91546600,5780764155
23-Jan-16,382.43,394.54,381.98,387.49,56247400,5858059876
24-Jan-16,388.1,405.48,387.51,402.97,54824800,6093787908
25-Jan-16,402.32,402.32,388.55,391.73,59062400,5925345408
26-Jan-16,392,397.77,390.58,392.15,58147000,5933372928
27-Jan-16,392.44,396.84,391.78,394.97,47424400,5977545745
28-Jan-16,395.15,395.5,379.73,380.29,59247900,5756710303
29-Jan-16,380.11,384.38,365.45,379.47,86125296,5745985821
30-Jan-16,378.86,380.92,376.49,378.26,30284400,5729296096
31-Jan-16,378.29,380.35,367.83,368.77,37894300,5587253351
